id,visit,count_exonic,count_intronic,count_intergenic,count_overlapping exon,percent_exonic,percent_intronic,percent_intergenic,percent_overlapping exon
25738353,visit_1,17127319,27642315,2044602,2015369,36.59,59.05,4.37,4.31
27330505,visit_1,15172026,20745884,1559805,1582724,40.48,55.36,4.16,4.22
28056000,visit_1,15161855,23379757,1730244,1684108,37.65,58.05,4.3,4.18
28659910,visit_2,22989170,33860331,2663413,2489803,38.63,56.9,4.48,4.18
29062676,visit_1,15321559,23329142,1857067,1658998,37.82,57.59,4.58,4.1
29267357,visit_2,25090822,35085662,2808395,2644003,39.84,55.7,4.46,4.2
30920898,visit_2,18286816,30770441,2428904,2121951,35.52,59.76,4.72,4.12
32116980,visit_1,12720620,22343216,1689408,1552895,34.61,60.79,4.6,4.23
32581424,visit_2,13804030,18222389,1464167,1379254,41.22,54.41,4.37,4.12
33382086,visit_2,13801316,18951098,1649891,1500582,40.12,55.09,4.8,4.36
34319277,visit_2,17288156,20346476,1591576,1649796,44.07,51.87,4.06,4.21
34464602,visit_2,16785874,19347116,1520929,1647327,44.58,51.38,4.04,4.37
34962241,visit_1,11801611,21037971,1633585,1452845,34.23,61.03,4.74,4.21
35213180,visit_2,16677904,20648314,1561719,1547931,42.89,53.1,4.02,3.98
37592160,visit_1,12614662,19115778,1689442,1378267,37.75,57.2,5.06,4.12
37624327,visit_1,18679768,31760444,2447138,2230958,35.32,60.05,4.63,4.22
38932753,visit_2,19376591,35035581,3371164,2383067,33.53,60.63,5.83,4.12
40213316,visit_1,13061410,19542545,1647024,1564229,38.13,57.06,4.81,4.57
40952012,visit_2,41792851,64084518,5547685,4570743,37.51,57.51,4.98,4.1
41636516,visit_2,8738618,13979391,1187370,1051504,36.56,58.48,4.97,4.4
42345703,visit_1,14788150,23160041,1788945,1724667,37.21,58.28,4.5,4.34
42443010,visit_1,17345927,29168743,2377690,2140244,35.48,59.66,4.86,4.38
42701342,visit_2,15582409,21042387,1842948,1684142,40.51,54.7,4.79,4.38
44724615,visit_2,25406754,30979162,2841598,2359376,42.9,52.31,4.8,3.98
45827102,visit_2,16192187,19687536,1565461,1570612,43.24,52.58,4.18,4.19
45828282,visit_2,19668604,27153048,2206480,2071111,40.12,55.38,4.5,4.22
46811456,visit_2,19627849,18351623,1491700,1625214,49.73,46.49,3.78,4.12
47112990,visit_1,10479876,17035864,1295149,1194855,36.37,59.13,4.5,4.15
47173604,visit_1,16183512,30624986,2507826,2099141,32.82,62.1,5.09,4.26
47251780,visit_1,15380204,24544625,1783005,1808246,36.88,58.85,4.27,4.34
47457114,visit_1,15545256,21772250,1697178,1593205,39.84,55.81,4.35,4.08
48731996,visit_2,20565600,28831313,2166343,2201415,39.88,55.91,4.2,4.27
49361653,visit_1,10192071,16017565,1274123,1143495,37.08,58.28,4.64,4.16
pool.6.b1,control,8849619,19197362,6068684,987915,25.94,56.27,17.79,2.9
pool.6.h12,control,7066567,16433225,5399690,861638,24.45,56.86,18.68,2.98
10189066,visit_1,16544939,21803373,1641190,1743573,41.37,54.52,4.1,4.36
10230233,visit_1,17949724,28770853,2279918,2093091,36.63,58.72,4.65,4.27
10319606,visit_1,22583762,38488284,3039538,2672959,35.23,60.03,4.74,4.17
10326999,visit_1,15762815,22536314,1795025,1500984,39.31,56.21,4.48,3.74
10387967,visit_1,16709552,23722070,1771921,1830445,39.59,56.21,4.2,4.34
10414209,visit_1,13903757,21803135,1722487,1568866,37.15,58.25,4.6,4.19
10457357,visit_1,13374272,19799473,1563747,1406156,38.5,57,4.5,4.05
10521228,visit_1,23440404,30672721,2484810,2541489,41.42,54.19,4.39,4.49
10683150,visit_1,30761872,39741257,3170332,3171985,41.75,53.94,4.3,4.31
10746170,visit_1,12909052,19315511,2591643,1341113,37.08,55.48,7.44,3.85
10895176,visit_1,12778690,19366206,1826964,1454994,37.62,57.01,5.38,4.28
11014099,visit_1,22974019,35743758,2751120,2649825,37.38,58.15,4.48,4.31
11195452,visit_1,17431119,24607327,1841486,1862726,39.72,56.08,4.2,4.25
11230471,visit_1,19296306,27718803,2275862,2124609,39.15,56.24,4.62,4.31
11302750,visit_1,18130282,24478110,1909229,1930168,40.73,54.99,4.29,4.34
11436657,visit_1,22932104,31646212,2445485,2350733,40.21,55.5,4.29,4.12
11449808,visit_1,22680646,26813176,2146982,2250451,43.92,51.92,4.16,4.36
11560853,visit_1,19744957,26907224,2102744,2113974,40.5,55.19,4.31,4.34
11727294,visit_1,28868601,36207595,2771985,2859791,42.55,53.37,4.09,4.21
11810851,visit_1,13012377,18718145,1436824,1395094,39.23,56.44,4.33,4.21
11998119,visit_1,18293102,25567102,2293621,1939310,39.64,55.4,4.97,4.2
12075785,visit_1,14537556,20000464,1524622,1525554,40.31,55.46,4.23,4.23
12619631,visit_1,16994416,21475464,1686851,1814241,42.32,53.48,4.2,4.52
12870630,visit_1,18852618,24525604,1920100,1936197,41.62,54.14,4.24,4.27
12965051,visit_1,23883842,28265320,2242897,2388030,43.91,51.97,4.12,4.39
13035770,visit_1,14761115,18726164,1456533,1503462,42.24,53.59,4.17,4.3
13050786,visit_1,22662178,33212613,2949848,2540286,38.52,56.46,5.01,4.32
13069208,visit_1,17320987,23291047,1897185,1788837,40.75,54.79,4.46,4.21
13104385,visit_1,21620794,29454859,2374878,2249685,40.45,55.11,4.44,4.21
13186143,visit_1,18270871,27533045,2148513,2065713,38.1,57.42,4.48,4.31
13329594,visit_1,16195822,25196480,1825881,1881490,37.47,58.3,4.22,4.35
13424668,visit_1,13859817,20332772,1610920,1556382,38.71,56.79,4.5,4.35
13548632,visit_1,12576626,17560244,1354829,1364577,39.94,55.76,4.3,4.33
13660840,visit_1,20084279,26190904,2034436,2065767,41.57,54.21,4.21,4.28
13796248,visit_1,21313767,28167171,2126939,2205598,41.3,54.58,4.12,4.27
13838081,visit_1,15042985,19490595,1622237,1536825,41.61,53.91,4.49,4.25
13848601,visit_1,21024115,28257851,2241634,2338535,40.8,54.84,4.35,4.54
13904941,visit_1,17080963,21961990,1916085,1791221,41.7,53.62,4.68,4.37
13926506,visit_1,12268359,19548155,1502678,1413738,36.82,58.67,4.51,4.24
13981543,visit_1,13600428,20642902,1658452,1488716,37.88,57.5,4.62,4.15
13986352,visit_1,19061031,23323140,1891015,1848802,43.05,52.68,4.27,4.18
14025937,visit_1,17170545,24768959,2109998,1755182,38.98,56.23,4.79,3.98
14041123,visit_1,27820817,46215232,4021168,3425067,35.64,59.21,5.15,4.39
14102867,visit_1,16384246,21806118,1619395,1749218,41.16,54.78,4.07,4.39
14103436,visit_1,16292080,18188647,1426605,1570674,45.37,50.65,3.97,4.37
14212666,visit_1,17033982,22959970,1822959,1729685,40.73,54.91,4.36,4.14
14228613,visit_1,18245316,22814822,1798197,1871731,42.57,53.23,4.2,4.37
14252696,visit_1,18612016,27496495,2204186,2051915,38.52,56.91,4.56,4.25
14422737,visit_1,16642298,22147624,1676849,1698354,41.13,54.73,4.14,4.2
14593851,visit_1,19299754,25624318,1905005,2007964,41.21,54.72,4.07,4.29
14626923,visit_1,10546250,12547557,922084,978760,43.91,52.25,3.84,4.08
14672323,visit_1,20119918,28487303,2302569,2073706,39.52,55.96,4.52,4.07
14688931,visit_1,9527314,12101494,1003200,940285,42.1,53.47,4.43,4.15
14785696,visit_1,17758266,26213743,2028832,1933603,38.6,56.99,4.41,4.2
15170392,visit_1,15595969,22205468,1757484,1684658,39.42,56.13,4.44,4.26
15215834,visit_1,23884586,39160526,3163123,2818765,36.07,59.15,4.78,4.26
15778582,visit_1,14616965,17564311,1359405,1387181,43.58,52.37,4.05,4.14
16004178,visit_1,25570364,40485677,3199690,2933513,36.92,58.46,4.62,4.24
16283095,visit_1,20872354,30922373,2417334,2322999,38.5,57.04,4.46,4.29
16296501,visit_1,11381304,16753230,1289917,1268269,38.68,56.94,4.38,4.31
16386302,visit_1,19314417,26933846,2051166,2104184,39.99,55.76,4.25,4.36
16550403,visit_1,21968129,27274422,2245623,2337704,42.67,52.97,4.36,4.54
16581523,visit_1,18154997,24554544,1917546,1938585,40.68,55.02,4.3,4.34
16628331,visit_1,15933293,22214946,1760707,1719145,39.92,55.66,4.41,4.31
16684722,visit_1,17559581,24300943,1912038,1881141,40.12,55.52,4.37,4.3
16830458,visit_1,23014273,34012715,2698642,2626612,38.53,56.95,4.52,4.4
16946337,visit_1,19308832,27876603,2095490,2104552,39.18,56.57,4.25,4.27
17265522,visit_1,16039156,26440891,2128489,1911427,35.96,59.27,4.77,4.28
17621525,visit_1,19205451,22553047,1795001,1959217,44.1,51.78,4.12,4.5
17731712,visit_1,22877444,30573194,2378588,2403808,40.98,54.76,4.26,4.31
17738394,visit_1,10458347,13463825,1018381,1039598,41.93,53.98,4.08,4.17
17796343,visit_1,16351565,21708666,1643124,1672977,41.18,54.68,4.14,4.21
17867938,visit_1,20754211,33034197,2717004,2431568,36.73,58.46,4.81,4.3
18190819,visit_1,22187528,30162522,2402905,2226678,40.52,55.09,4.39,4.07
18218404,visit_1,17626092,27031892,2230965,1974800,37.59,57.65,4.76,4.21
18221747,visit_1,23099579,32376989,2831158,2645158,39.62,55.53,4.86,4.54
18221879,visit_1,20289226,26345962,2086148,2059353,41.64,54.07,4.28,4.23
18286484,visit_1,17684937,17742478,1424137,1634615,47.99,48.15,3.86,4.44
18381228,visit_1,21028393,23552218,1977067,2063335,45.17,50.59,4.25,4.43
18435306,visit_1,19648243,21727633,1771026,1968961,45.54,50.36,4.1,4.56
18495748,visit_1,33289136,47983443,4312457,3674075,38.9,56.07,5.04,4.29
18671123,visit_1,19734381,27159623,2150064,2067051,40.24,55.38,4.38,4.21
18866517,visit_1,20975774,28826041,2332759,2229047,40.23,55.29,4.47,4.28
18935355,visit_1,18455917,23630589,2016773,1899227,41.85,53.58,4.57,4.31
19038405,visit_1,16309206,18180873,1397413,1541882,45.45,50.66,3.89,4.3
19044007,visit_1,23626291,32873491,2609679,2534279,39.97,55.61,4.41,4.29
19178110,visit_1,16394617,21824948,1640830,1757273,41.13,54.75,4.12,4.41
19565441,visit_1,12858951,19267977,1508902,1427100,38.23,57.28,4.49,4.24
19687144,visit_1,14407797,18668611,1692789,1490741,41.44,53.69,4.87,4.29
19869783,visit_1,13697649,18011935,1471132,1416665,41.28,54.28,4.43,4.27
19975789,visit_1,17371967,21356787,1661648,1769794,43.01,52.88,4.11,4.38
23839164,visit_2,10922388,15139403,1557824,1165157,39.55,54.81,5.64,4.22
pool.8.b1,control,16346968,33485867,9733974,1824714,27.44,56.22,16.34,3.06
pool.8.h12,control,12499696,26133224,7984003,1434501,26.81,56.06,17.13,3.08
10299220,visit_1,18849269,25360554,2000841,1769295,40.79,54.88,4.33,3.83
10536283,visit_1,28428476,39284536,2994988,2766493,40.21,55.56,4.24,3.91
10604577,visit_1,30593401,44290872,3283253,3134265,39.14,56.66,4.2,4.01
10623791,visit_1,21426974,31633237,2321903,2226696,38.69,57.12,4.19,4.02
10634202,visit_1,15577103,19974536,1578079,1428958,41.95,53.8,4.25,3.85
10678282,visit_1,25740763,40797527,3127328,2814662,36.95,58.56,4.49,4.04
10722791,visit_1,19135373,25058948,1958594,1835200,41.46,54.3,4.24,3.98
10837110,visit_1,18877778,24564425,1937863,1748044,41.6,54.13,4.27,3.85
10997310,visit_1,33859254,44678431,3615854,3196800,41.21,54.38,4.4,3.89
11068517,visit_1,21247862,25774532,2155053,2048978,43.21,52.41,4.38,4.17
11129450,visit_1,19778377,28355615,2272641,1924290,39.24,56.25,4.51,3.82
11238086,visit_1,16756484,24566759,1928491,1663146,38.74,56.8,4.46,3.85
11347408,visit_1,16169764,22469285,1717983,1574233,40.07,55.68,4.26,3.9
11358090,visit_1,24816843,34214989,2725298,2540389,40.18,55.4,4.41,4.11
11569762,visit_1,18425892,23727861,2158481,1739125,41.58,53.55,4.87,3.92
11610946,visit_1,30932092,44119656,3632432,3185740,39.31,56.07,4.62,4.05
11690328,visit_1,16839190,19376329,1619195,1505961,44.51,51.21,4.28,3.98
11696557,visit_1,17824621,25923853,2123098,1805060,38.86,56.51,4.63,3.94
11851763,visit_1,18802564,23301024,1901142,1809822,42.73,52.95,4.32,4.11
11861663,visit_1,15240255,16848206,1274787,1258934,45.68,50.5,3.82,3.77
12053807,visit_1,20227862,27988448,2174963,1972783,40.14,55.54,4.32,3.91
12291952,visit_1,14896039,24978477,1901100,1689853,35.66,59.79,4.55,4.05
12390423,visit_1,18500521,28364645,2191789,1886802,37.71,57.82,4.47,3.85
12397452,visit_1,17322770,26298269,1953737,1801943,38.01,57.7,4.29,3.95
12406146,visit_1,18851158,26574291,2015427,1877251,39.74,56.02,4.25,3.96
12478681,visit_1,16048040,21643010,1815564,1544739,40.62,54.78,4.6,3.91
13106430,visit_1,16843790,23343490,1845956,1684743,40.07,55.54,4.39,4.01
13201439,visit_1,19175484,26732123,2168251,1857669,39.89,55.6,4.51,3.86
13270905,visit_1,27968905,41342340,3464350,2807229,38.43,56.81,4.76,3.86
13341235,visit_1,18844569,22809908,2115714,1882321,43.05,52.11,4.83,4.3
13488341,visit_1,18267425,27464618,2206119,1861986,38.11,57.29,4.6,3.88
13545556,visit_1,28629606,36768034,2916222,2659230,41.91,53.82,4.27,3.89
13699137,visit_1,17669576,25415092,1926140,1699840,39.26,56.46,4.28,3.78
13702287,visit_1,21936352,30303760,2367070,2122440,40.17,55.49,4.33,3.89
13921614,visit_1,18255860,27969346,2323619,1873396,37.6,57.61,4.79,3.86
13938824,visit_1,17615693,24971644,1821081,1727717,39.67,56.23,4.1,3.89
13947809,visit_1,19958438,24024382,1893218,1831270,43.51,52.37,4.13,3.99
14068365,visit_1,19983579,29177497,2044036,2055278,39.03,56.98,3.99,4.01
14129449,visit_1,24005903,31794149,2467040,2277090,41.2,54.57,4.23,3.91
14514302,visit_1,22729227,33753843,2628803,2304800,38.45,57.1,4.45,3.9
14572284,visit_1,23243450,26735626,2301456,2098223,44.46,51.14,4.4,4.01
14665666,visit_1,17105245,24196856,1941016,1728771,39.56,55.96,4.49,4
14709893,visit_1,18202455,22930610,1793535,1661523,42.4,53.42,4.18,3.87
15014889,visit_1,19915381,26167148,1956371,1933978,41.46,54.47,4.07,4.03
15039118,visit_1,28087444,37166206,2933248,2627873,41.19,54.51,4.3,3.85
15040942,visit_1,19154800,29300300,2296770,2074115,37.74,57.73,4.53,4.09
15335533,visit_1,18915922,23478915,1938725,1822229,42.67,52.96,4.37,4.11
15383789,visit_1,15753368,24496948,1916041,1615307,37.36,58.1,4.54,3.83
15459084,visit_1,19580918,19756083,1798296,1837484,47.6,48.03,4.37,4.47
15462880,visit_1,25280229,33893110,2604979,2377655,40.92,54.86,4.22,3.85
15590749,visit_1,14569472,20127854,1614562,1449408,40.12,55.43,4.45,3.99
15614076,visit_1,16553555,21989028,1701107,1591971,41.13,54.64,4.23,3.96
15933963,visit_1,26946509,43627246,3405086,2970103,36.42,58.97,4.6,4.01
15970205,visit_1,31823782,37812174,3072004,3000544,43.77,52.01,4.23,4.13
16044711,visit_1,18509081,26104452,2047887,1849557,39.67,55.94,4.39,3.96
16384159,visit_1,21575762,33279731,2589126,2207269,37.56,57.93,4.51,3.84
16413361,visit_1,19363777,27202129,1975827,1905971,39.89,56.04,4.07,3.93
16420713,visit_1,23529766,30795697,2523685,2301064,41.39,54.17,4.44,4.05
16550148,visit_1,17870906,27330873,2124966,1798362,37.76,57.75,4.49,3.8
16568660,visit_1,15693718,23653140,1971222,1601638,37.98,57.25,4.77,3.88
16683542,visit_1,15233205,23137375,1897646,1587947,37.83,57.46,4.71,3.94
16723967,visit_1,20635042,26911964,2130468,1975203,41.54,54.17,4.29,3.98
17074626,visit_1,33291587,48721323,3995262,3163455,38.71,56.65,4.65,3.68
17130238,visit_1,17564586,22809121,1799381,1699638,41.65,54.08,4.27,4.03
17157546,visit_1,17485859,22266468,1741198,1642962,42.14,53.66,4.2,3.96
17219999,visit_1,19830704,27019254,2119096,1848794,40.5,55.18,4.33,3.78
17395279,visit_1,34117090,44696044,3765182,3210569,41.31,54.13,4.56,3.89
17398330,visit_1,19026808,28761342,2548619,1670328,37.8,57.14,5.06,3.32
17455990,visit_1,16038346,26834075,2074854,1742642,35.68,59.7,4.62,3.88
17526485,visit_1,30760238,42151714,3471116,2896497,40.27,55.18,4.54,3.79
17653958,visit_1,18017548,25078729,2094447,1756035,39.87,55.5,4.63,3.89
17673963,visit_1,5832947,52956846,32122094,1466419,6.42,58.25,35.33,1.61
17748394,visit_2,20549328,28113385,2223183,1981673,40.38,55.25,4.37,3.89
17763426,visit_1,28702087,41179398,3195272,2829692,39.28,56.35,4.37,3.87
17802687,visit_1,25226162,34564716,3140231,2510382,40.09,54.92,4.99,3.99
17935389,visit_1,13955455,19418386,1599972,1389596,39.9,55.52,4.57,3.97
18041244,visit_1,22123505,31964330,2424201,2274282,39.15,56.56,4.29,4.02
18145384,visit_1,16890570,25038906,2282319,1690166,38.2,56.63,5.16,3.82
18213264,visit_1,21536458,32875868,2528750,2194218,37.82,57.74,4.44,3.85
18251405,visit_1,22926853,28152433,2212563,2113588,43.02,52.83,4.15,3.97
18312041,visit_1,20440541,26254054,2123053,1950584,41.87,53.78,4.35,4
18405127,visit_1,25910440,40360114,3155397,2697238,37.32,58.13,4.54,3.89
18506478,visit_1,14523047,22541521,1864061,1559289,37.31,57.9,4.79,4.01
18519984,visit_1,16848394,23308640,1967905,1666239,40,55.33,4.67,3.96
18566457,visit_1,14535874,23391487,1746841,1573956,36.64,58.96,4.4,3.97
18612796,visit_1,16591312,22155570,1666391,1536534,41.05,54.82,4.12,3.8
18726992,visit_1,15149477,19420022,1595268,1447969,41.89,53.7,4.41,4
19093137,visit_1,16865870,19981474,1764509,1456205,43.68,51.75,4.57,3.77
19198670,visit_1,18753058,25230878,1993419,1840170,40.79,54.88,4.34,4
19548305,visit_1,15641968,21349129,1730933,1519795,40.4,55.13,4.47,3.92
19550962,visit_1,17533303,25712124,2015065,1760308,38.74,56.81,4.45,3.89
19793140,visit_1,19650037,26306017,1983868,1918629,40.99,54.87,4.14,4
pool.7.b1,control,12532293,23863875,6405225,1303595,29.28,55.75,14.96,3.05
pool.7.h12,control,20857556,41252646,10929212,2318135,28.56,56.48,14.96,3.17
10367282,visit_1,21281663,25641301,2388249,1826629,43.16,52,4.84,3.7
10367282,visit_2,18344907,22633638,1863563,1657319,42.82,52.83,4.35,3.87
10512482,visit_1,18934316,25877455,2483302,1739095,40.03,54.71,5.25,3.68
10512482,visit_2,23600064,31144631,2582328,2140288,41.17,54.33,4.5,3.73
10698322,visit_1,21897554,31027802,2967559,2089999,39.18,55.51,5.31,3.74
10698322,visit_2,29622833,37505037,3082488,2619451,42.19,53.42,4.39,3.73
11138864,visit_1,20029312,22988051,1915555,1736865,44.58,51.16,4.26,3.87
11138864,visit_2,15824697,18405114,1655595,1324751,44.1,51.29,4.61,3.69
11289212,visit_1,26409207,29471166,2643063,2149043,45.13,50.36,4.52,3.67
11289212,visit_2,28203352,29748480,2629267,2114901,46.55,49.11,4.34,3.49
11312170,visit_1,21872099,26968713,2346093,1817479,42.73,52.69,4.58,3.55
11312170,visit_2,20693618,25437871,2247139,1718486,42.77,52.58,4.64,3.55
11472743,visit_1,21839732,26721743,2639916,1841143,42.65,52.19,5.16,3.6
11472743,visit_2,18884939,24124497,2496226,1645741,41.5,53.01,5.49,3.62
11495844,visit_1,21507551,28147316,2520086,1971430,41.22,53.95,4.83,3.78
11495844,visit_2,22010578,30411283,2602923,2150901,40,55.27,4.73,3.91
11504710,visit_1,24769319,35151271,3674385,2273653,38.95,55.27,5.78,3.58
11504710,visit_2,23635665,26092040,2373344,1948282,45.37,50.08,4.56,3.74
11600301,visit_1,19467948,21707248,1953135,1671358,45.14,50.33,4.53,3.88
11600301,visit_2,19681822,27051780,2512209,1802179,39.97,54.93,5.1,3.66
12116406,visit_1,18981620,26220500,2574354,1786664,39.73,54.88,5.39,3.74
12116406,visit_2,17848414,25632953,2296373,1786949,38.99,55.99,5.02,3.9
12269197,visit_1,34249873,39065748,3107082,2881188,44.82,51.12,4.07,3.77
12269197,visit_2,21585463,26621331,2815300,1910162,42.31,52.18,5.52,3.74
12392429,visit_1,23285295,29574333,2476444,2092509,42.08,53.44,4.48,3.78
12392429,visit_2,24507783,27409712,2147945,2058347,45.33,50.7,3.97,3.81
12494423,visit_1,13164749,30812886,11191005,1279273,23.86,55.85,20.29,2.32
12494423,visit_2,17332669,21337871,1877777,1492902,42.75,52.62,4.63,3.68
12906061,visit_1,40167287,51548402,4264408,3473512,41.85,53.71,4.44,3.62
12906061,visit_2,7183601,36358056,19646884,968495,11.37,57.54,31.09,1.53
13324884,visit_1,20321674,25252127,2347998,1848769,42.41,52.69,4.9,3.86
13324884,visit_2,16042735,18131724,1803688,1339581,44.59,50.4,5.01,3.72
13660056,visit_1,19884810,25380658,2142115,1796999,41.94,53.54,4.52,3.79
13660056,visit_2,25780404,30141499,2567401,2087593,44.08,51.53,4.39,3.57
14184006,visit_1,37445822,44370751,3748320,3250312,43.76,51.86,4.38,3.8
14184006,visit_2,25616247,30256174,2429777,2163219,43.94,51.9,4.17,3.71
14300875,visit_1,38807261,42560289,3666010,3065661,45.64,50.05,4.31,3.61
14300875,visit_2,20368450,21326843,1844545,1593153,46.78,48.98,4.24,3.66
14909709,visit_1,28042411,38497279,3153299,2656650,40.24,55.24,4.52,3.81
14909709,visit_2,24029712,32072118,2628132,2273753,40.92,54.61,4.47,3.87
16096471,visit_1,19873101,31088600,3014271,2008433,36.82,57.6,5.58,3.72
16096471,visit_2,20962186,25608495,2423961,1866405,42.78,52.27,4.95,3.81
16500978,visit_1,23044839,32518092,3122124,2129886,39.27,55.41,5.32,3.63
16500978,visit_2,20072795,27570222,2613585,1868009,39.94,54.86,5.2,3.72
16595053,visit_1,30887360,36265394,3021537,2583822,44.02,51.68,4.31,3.68
16595053,visit_2,18337689,24844114,2618590,1679405,40.04,54.24,5.72,3.67
17563215,visit_1,20758862,27448220,2833711,1906014,40.67,53.78,5.55,3.73
17563215,visit_2,25777965,31629561,3018748,2239423,42.66,52.34,5,3.71
18533084,visit_1,21638103,29404067,2398555,1934141,40.49,55.02,4.49,3.62
18533084,visit_2,25361699,28498238,2591574,2151360,44.93,50.48,4.59,3.81
19304956,visit_1,16417919,20465378,2004687,1509528,42.22,52.63,5.16,3.88
19304956,visit_2,25883280,29257254,2468135,2199017,44.93,50.79,4.28,3.82
19565094,visit_1,16445526,24381318,2993222,1528581,37.53,55.64,6.83,3.49
19565094,visit_2,19754911,20583123,1729961,1638758,46.96,48.93,4.11,3.9
20592847,visit_1,19134986,27803521,2494558,1782112,38.71,56.24,5.05,3.61
20592847,visit_2,19273954,25400147,2586450,1682347,40.78,53.74,5.47,3.56
